flow_duration,total_fwd_packets,total_bwd_packets,packet_length_mean,packet_length_std,protocol,destination_port,flow_bytes_per_sec,flow_packets_per_sec,connection_count,label
4.143403,99505,16,212.08,296.5,1,80,7405061.35,35523.17,474,DoS
62.127732,186,208,170.32,125.04,6,8080,13499.83,29.46,10,BENIGN
207.243876,163,299,311.15,185.85,6,143,4694.14,60.31,3,BENIGN
194.902941,423,294,1074.65,80.92,6,143,35360.83,61.39,9,BENIGN
158.20111,68,262,1307.71,189.88,6,587,30651.68,22.1,19,BENIGN
265.015154,388,252,907.77,143.22,6,995,31411.58,39.18,7,BENIGN
76.67736,173,87,1439.09,85.82,17,587,36996.47,22.25,6,BENIGN
0.510364,2,2,66.01,1.85,6,56447,4037.87,43.2,4176,PortScan
30.812311,91009,18,910.46,325.98,6,443,7038589.6,10997.21,88,DoS
127.569499,250,1184,395.49,5.62,6,22,4680.93,57.81,901,BruteForce
0.313569,2,2,52.92,11.94,6,34398,4757.94,42.09,2073,PortScan
115.601988,173,81,1193.8,85.52,6,25,36922.08,52.62,19,BENIGN
92.603732,28248,8,360.13,659.8,6,8443,18738221.54,179592.49,848,DDoS
11.467367,196,262,969.04,57.19,17,587,25021.65,53.97,11,BENIGN
280.947906,101,22,1248.33,65.55,6,143,10134.83,59.43,7,BENIGN
3.464947,30493,87,1395.33,97.43,6,443,213775.49,21030.09,151,DoS
48.688186,422,137,1193.45,189.08,17,8080,40724.87,68.83,3,BENIGN
241.947515,138,200,1391.67,94.23,6,143,17908.61,36.03,13,BENIGN
153.967136,2592,567,8576.28,326.74,17,314,941120.82,8763.2,213,ANOMALY
54.223151,18413,34,565.01,284.72,6,80,3513336.06,23630.33,463,DoS
132.32397,223,289,723.4,88.11,17,8443,11556.95,12.64,17,BENIGN
222.447219,94,138,1197.62,66.39,6,80,20768.63,73.51,19,BENIGN
73.219516,147,119,383.31,108.65,6,25,2980.83,39.71,19,BENIGN
101.366476,391,156,949.01,115.81,6,80,27091.16,69.95,15,BENIGN
226.324795,422,145,1314.08,129.97,6,80,24835.62,93.38,7,BENIGN
71.506698,6161,4167,1046.29,764.8,1,52899,772986.74,9514.42,193,ANOMALY
6.419088,26,175,163.15,100.11,6,53,11172.83,71.75,16,BENIGN
3.983654,165,77,833.2,168.86,17,143,24306.22,34.03,9,BENIGN
159.941642,422,151,1291.74,177.69,6,53,20545.99,65.13,18,BENIGN
108.261996,449975,1,160.17,714.15,6,80,37282536.21,170345.94,315,DDoS
194.847084,182,86,603.17,162.72,6,993,2237.59,45.19,3,BENIGN
105.80564,329,44,162.67,80.22,6,8443,2361.43,35.64,11,BENIGN
500.506947,1379,610,249.3,33.44,6,21,15569.79,111.94,508,BruteForce
34.902804,65712,57,1186.89,388.29,1,443,7609168.62,1716.78,260,DoS
37.26638,20996,58,307.95,137.74,1,80,1670920.85,13653.32,436,DoS
130.51577,355,296,1288.31,112.91,17,995,23748.67,71.92,16,BENIGN
61.474,68,44,925.27,173.69,17,587,25402.28,19.6,17,BENIGN
292.375578,6540,371,7400.04,659.51,6,384,549342.69,5332.52,195,ANOMALY
281.781475,231,65,530.0,61.21,6,587,13995.03,65.82,7,BENIGN
80.125873,496,211,1181.24,154.56,6,8443,38705.76,75.04,1,BENIGN
130.271522,266,169,436.75,16.4,17,8080,41233.91,63.37,14,BENIGN
403.439961,3049,1290,459.17,44.97,6,22,9010.18,135.02,357,BruteForce
451.322794,1305,942,126.9,9.27,6,22,18110.33,187.05,190,BruteForce
242.192851,467,167,884.19,67.77,6,8080,1219.05,36.68,19,BENIGN
122.397529,423,295,86.61,13.26,17,80,38138.9,4.85,15,BENIGN
153.97908,451,7,960.95,174.24,6,143,3559.48,64.19,19,BENIGN
133.245848,83,65,622.93,53.49,6,110,19018.47,37.78,5,BENIGN
190.288723,398,55,700.23,103.89,17,587,35783.5,59.72,11,BENIGN
4.746054,2,2,80.65,7.46,17,59669,3161.9,3.67,1070,PortScan
209.443606,498,186,459.31,39.68,6,8443,20749.99,21.21,18,BENIGN
40.098859,60821,13,151.03,358.43,6,8080,7026431.74,42069.59,167,DoS
206.024462,175,135,981.65,191.17,17,443,28673.1,28.42,4,BENIGN
24.488791,84,154,1072.99,22.64,6,80,30381.66,88.22,16,BENIGN
207.513252,244,11,784.26,195.48,6,993,36897.56,29.37,9,BENIGN
59.83455,43788,80,958.1,488.02,6,80,717701.28,17428.67,280,DoS
131.1827,277,277,1288.26,188.21,6,993,39491.53,42.21,2,BENIGN
2.37528,2,1,44.49,8.77,6,57125,3798.87,48.42,4831,PortScan
33.765034,328943,10,532.5,309.57,6,8443,41417608.1,76291.16,1643,DDoS
202.524268,489,40,366.29,163.71,6,853,43246.48,16.34,2,BENIGN
248.964956,20,100,287.99,100.91,17,110,31237.52,28.09,17,BENIGN
133.082201,232,110,468.84,79.12,6,143,28756.95,67.05,8,BENIGN
3.321344,7,4,99.37,17.79,6,28379,2618.57,24.07,946,PortScan
67.369673,122797,18,1009.01,181.91,17,8443,16747538.73,93528.03,544,DDoS
2.56974,8,4,93.39,16.36,6,13901,2900.78,24.99,2130,PortScan
121.429974,48,76,598.44,135.72,6,853,42749.7,17.36,3,BENIGN
66.39423,246,250,1249.72,64.28,17,110,27982.42,37.75,6,BENIGN
45.258515,16874,9,591.57,160.91,6,8080,28874548.13,70841.61,507,DDoS
406.931123,2434,815,308.03,28.49,6,21,15157.69,126.58,725,BruteForce
17.000824,214,277,486.11,55.05,17,25,14643.9,21.55,15,BENIGN
272.621931,432,233,733.61,154.51,6,443,38045.17,51.78,7,BENIGN
4.675925,2,4,82.49,9.51,6,64094,1030.2,17.68,3483,PortScan
1.134479,9,3,70.59,10.03,6,63156,1399.57,42.8,3196,PortScan
100.782057,155528,43,99.86,414.33,6,8080,23551285.82,155809.3,1216,DDoS
182.887531,81,159,313.14,82.15,17,8080,37563.41,13.42,17,BENIGN
1.054696,5,4,90.1,18.55,6,45670,105.59,41.52,1756,PortScan
141.472285,7000,817,3003.21,293.78,1,871,265496.48,6114.64,147,ANOMALY
0.962357,2,4,93.09,14.78,6,64811,1705.45,23.33,3859,PortScan
32.626984,39134,59,1485.8,190.35,6,8080,8510388.73,5360.5,353,DoS
250.536965,456,212,714.24,47.71,6,110,29801.12,15.9,14,BENIGN
224.444524,7679,1274,65.14,60.1,6,916,753868.11,5778.92,323,ANOMALY
88.985754,204,287,143.85,11.31,6,53,12547.96,71.99,18,BENIGN
107.51976,126987,22,493.16,174.94,6,443,9639306.64,71710.99,1184,DDoS
103.644697,464379,21,312.92,440.07,6,80,24894569.43,63488.7,1147,DDoS
220.431056,34,281,902.06,84.12,6,993,17263.49,73.57,4,BENIGN
174.843715,158,231,877.65,134.84,17,443,28072.93,94.32,8,BENIGN
248.138771,70,196,214.0,119.6,6,110,4699.18,58.92,5,BENIGN
21.10302,249,6,1125.01,16.16,6,995,11230.8,87.44,13,BENIGN
170.824315,456,224,1476.4,59.34,17,53,12079.53,15.29,12,BENIGN
157.552359,287,44,1484.82,119.14,6,587,18024.52,82.53,17,BENIGN
23.855518,108,212,584.64,163.09,6,587,7886.19,83.62,16,BENIGN
241.117836,2822,4259,2006.72,380.99,136,655,823623.63,3846.12,241,ANOMALY
1.379511,8,2,41.01,13.58,6,407,2662.55,2.6,3576,PortScan
94.228839,399,202,1003.37,127.66,6,143,35766.19,7.78,12,BENIGN
35.791187,28,67,1411.66,135.74,6,8080,11650.86,68.45,16,BENIGN
23.488244,6525,4241,8095.36,962.26,1,800,750028.44,5316.61,128,ANOMALY
197.789787,377,243,477.58,115.7,6,8443,21017.23,17.65,13,BENIGN
3.550864,3,2,55.74,6.26,6,55879,4672.18,45.9,1501,PortScan
95.659441,473,290,1144.44,110.95,6,25,36601.67,82.62,13,BENIGN
329.061686,8070,1976,7605.1,431.3,132,30196,915060.74,2511.7,146,ANOMALY
15.045234,72545,95,458.02,455.71,6,8080,5638113.71,41595.92,348,DoS
293.528081,397,218,1242.13,93.71,6,853,39186.57,27.33,10,BENIGN
12.982222,7484,2124,5942.36,688.05,6,251,938529.79,1811.84,83,ANOMALY
4.435709,5,3,72.79,8.34,6,31981,2831.45,22.67,2109,PortScan
53.888082,92128,57,553.02,412.23,6,8080,6064249.48,8987.94,148,DoS
71.263289,94,218,1463.66,35.74,6,443,46330.54,42.54,11,BENIGN
126.581218,252,22,1296.02,148.92,17,143,39389.86,31.34,16,BENIGN
209.617176,197,250,845.47,62.3,17,110,45221.74,38.1,14,BENIGN
59.139846,389,16,653.47,41.03,6,80,11381.35,81.91,5,BENIGN
5.485983,53003,27,136.6,331.91,6,443,7549436.54,3513.4,173,DoS
91.210888,487076,2,759.59,585.66,6,80,28813795.98,162059.3,226,DDoS
273.329999,294,152,1117.89,75.85,6,443,2928.35,4.43,13,BENIGN
101.922207,43,145,418.0,195.45,6,8443,44794.93,30.43,7,BENIGN
34.230007,47,74,1320.67,160.2,6,8443,5369.02,5.48,11,BENIGN
222.679958,2077,1909,208.26,8.66,6,21,9168.3,103.4,679,BruteForce
293.2067,487,163,1010.93,119.78,17,8080,49260.21,77.03,10,BENIGN
213.800478,2364,144,5810.85,23.53,1,26892,823273.23,5561.91,4,ANOMALY
36.231211,45910,49,428.15,261.93,6,80,6555721.31,39265.05,248,DoS
76.654876,289,264,211.68,33.93,17,993,48194.78,14.37,3,BENIGN
203.268641,378,186,930.12,139.68,6,8443,13868.54,77.09,10,BENIGN
208.013938,305,229,961.97,151.94,6,53,32556.22,22.02,18,BENIGN
22.593911,5673,4432,3085.04,478.53,17,12,331971.57,4653.37,201,ANOMALY
187.196952,235,180,104.0,129.96,6,995,36240.3,49.77,2,BENIGN
199.483518,87,198,136.4,179.17,6,25,25063.9,7.87,14,BENIGN
100.858532,195167,13,1213.1,704.11,6,443,35878582.26,62203.92,405,DDoS
235.646135,454,221,506.12,169.13,6,853,14861.62,1.11,16,BENIGN
1.090239,4,4,78.02,11.87,6,12998,3426.28,45.23,3713,PortScan
39.083473,55,292,1232.09,185.61,6,995,32524.42,11.24,8,BENIGN
87.187222,215,47,64.04,145.31,6,8080,7496.05,10.12,8,BENIGN
268.426912,221,295,1354.66,115.09,17,853,33346.77,98.89,8,BENIGN
5.78842,33467,43,202.78,129.6,1,8080,5365530.49,43807.31,148,DoS
53.489961,35754,64,523.56,264.41,6,443,6757821.9,34427.39,78,DoS
41.709761,70280,2,1124.49,349.98,6,8443,7036053.81,37920.13,309,DoS
128.355375,284,106,196.83,158.27,6,143,14298.62,44.86,13,BENIGN
255.13784,220,204,1447.56,30.53,6,993,13964.47,77.38,19,BENIGN
249.892738,444,272,744.9,22.67,6,587,41021.37,5.12,11,BENIGN
82.264168,399,234,1001.64,39.24,17,110,29198.2,73.29,7,BENIGN
77.095381,458955,24,1069.82,639.31,6,8080,45611289.91,9082.15,799,DDoS
277.308207,278,93,1260.48,67.57,17,8443,19857.27,75.87,14,BENIGN
92.86445,357,219,1198.46,70.42,6,143,18954.18,7.14,19,BENIGN
9.668378,163477,13,151.75,449.51,6,443,18059063.56,83137.31,278,DDoS
136.173892,226,110,945.67,127.12,6,587,3166.17,81.56,10,BENIGN
87.793851,441048,17,347.81,226.36,6,8443,29295964.05,83285.05,1019,DDoS
17.911956,6867,52,1034.19,67.14,6,443,679796.52,28065.94,227,DoS
104.693611,337066,7,560.11,662.11,6,8080,34080398.33,120590.33,576,DDoS
119.497475,422,20,865.79,175.29,6,53,4122.71,94.02,16,BENIGN
2.933533,4,2,87.48,18.32,6,48218,1392.58,47.1,756,PortScan
97.606811,355,91,531.68,84.89,6,110,20330.6,52.11,5,BENIGN
1.75399,201521,32,278.17,650.15,6,8080,49134802.98,21795.77,1982,DDoS
68.780505,244,194,568.81,125.97,6,995,2822.81,60.35,11,BENIGN
138.340101,431,190,699.54,19.19,17,8443,10050.64,27.18,2,BENIGN
240.135226,31,176,1407.2,98.56,6,53,20765.64,95.84,14,BENIGN
9.961243,79002,48,884.83,133.18,6,80,7660553.47,26646.67,379,DoS
2.715448,7,4,40.74,2.86,6,24605,1939.67,3.51,3170,PortScan
256.586928,358,151,1332.8,61.42,6,8443,465.97,3.56,8,BENIGN
286.975538,5453,3267,7904.74,557.87,136,1017,917543.02,7778.11,226,ANOMALY
56.397778,417,117,991.04,18.66,17,110,14900.96,8.64,12,BENIGN
295.225423,197,158,1150.7,139.31,6,25,49476.32,68.75,11,BENIGN
15.044924,199,145,194.88,64.32,6,143,2865.25,33.78,15,BENIGN
24.879353,81863,83,896.33,60.0,1,8080,9681247.1,27943.34,329,DoS
95.293759,103,273,307.41,19.69,6,443,33909.54,55.15,18,BENIGN
40.172383,75219,46,691.61,539.42,6,8080,49629473.7,51930.75,949,DDoS
288.523126,54,220,637.44,87.84,17,25,932.12,20.28,12,BENIGN
219.530233,357,191,598.36,109.16,6,80,47864.13,89.12,3,BENIGN
138.433735,303,130,810.16,199.34,6,8080,19860.45,14.17,12,BENIGN
219.321863,223,89,687.3,34.24,6,853,17836.42,67.25,11,BENIGN
84.2367,137447,29,1411.92,344.9,6,80,23851121.96,112927.0,1012,DDoS
1.123788,8,2,89.65,5.09,6,46512,2823.83,13.8,4840,PortScan
283.738733,7967,2581,6620.53,610.11,136,343,317305.55,9119.6,92,ANOMALY
180.190487,434,29,522.15,88.95,17,853,4656.31,32.55,2,BENIGN
282.500797,382,229,195.28,128.88,6,110,26116.71,89.76,4,BENIGN
33.42662,66360,42,908.5,321.25,6,8080,21768831.49,151222.69,1722,DDoS
77.467367,51,240,1199.43,83.1,6,853,29523.71,7.67,9,BENIGN
25.390903,48,291,310.75,108.43,6,995,828.99,36.68,15,BENIGN
23.308333,67727,8,507.44,182.09,6,8080,5618309.15,35643.75,310,DoS
2.823389,2,1,88.96,0.38,6,44221,1443.23,44.11,4786,PortScan
115.617318,4617,1141,28.35,903.22,17,376,416262.84,3565.72,73,ANOMALY
228.241658,139,250,653.74,49.84,17,25,4277.87,39.21,19,BENIGN
266.000177,232,93,282.11,72.43,6,443,48263.96,43.39,10,BENIGN
363.083019,2934,1216,5731.89,398.28,132,894,198631.69,7833.87,216,ANOMALY
49.530161,61430,88,528.88,394.34,6,8080,9567289.63,19457.15,354,DoS
19.666967,120,236,1230.59,25.66,6,8080,43786.88,30.94,13,BENIGN
261.523259,19,38,457.03,183.25,6,853,34158.77,33.83,17,BENIGN
201.137738,340,30,413.77,68.15,6,993,43084.76,14.59,16,BENIGN
39.794303,358463,38,1143.62,668.36,17,8443,39269165.01,161632.76,1844,DDoS
42.33195,17574,71,1037.21,163.54,1,443,3140741.92,43124.3,50,DoS
143.167239,239,176,343.35,165.9,6,80,9540.87,72.32,9,BENIGN
93.054363,218,231,1202.84,196.44,17,8080,41958.81,67.43,17,BENIGN
91.968317,125,155,942.84,68.2,6,853,17554.82,86.39,8,BENIGN
208.861052,199,51,1303.96,35.13,17,8443,27258.44,97.6,15,BENIGN
21.495821,26464,92,811.5,248.3,1,80,4217027.26,4093.37,396,DoS
15.073376,14668,77,1312.14,288.53,6,80,7872132.82,10589.92,321,DoS
4.266359,1,2,67.48,5.13,6,49749,3307.38,37.57,3140,PortScan
298.724601,334,73,1386.11,75.55,6,110,23987.37,86.35,2,BENIGN
1.067884,109,218,1129.93,41.88,6,80,36229.06,92.95,1,BENIGN
211.963251,141,264,411.76,23.87,17,80,35964.03,11.95,4,BENIGN
55.078669,6583,33,141.3,135.44,6,80,903525.82,23157.92,162,DoS
133.810839,304,193,794.77,173.67,17,8080,1682.95,53.96,4,BENIGN
296.663322,257,150,1481.18,153.37,6,80,44336.48,40.47,18,BENIGN
30.112701,414,13,74.03,86.66,6,8080,1011.93,90.51,6,BENIGN
297.57487,191,245,260.76,112.14,6,853,27821.92,29.84,3,BENIGN
181.700071,3606,4555,8149.59,492.96,6,554,106800.79,9534.03,112,ANOMALY
212.960835,131,277,515.81,138.06,17,110,6212.64,63.86,19,BENIGN
1.632084,2,2,85.65,0.85,6,35526,398.5,47.82,2051,PortScan
51.474192,70,58,83.0,107.24,17,587,25173.04,2.42,7,BENIGN
12.033259,20782,78,1325.41,478.63,6,8080,7039260.11,10519.4,130,DoS
151.500194,335,154,1125.88,132.65,6,53,20134.73,79.52,6,BENIGN
124.641443,288,27,457.45,191.57,17,587,36761.96,70.26,5,BENIGN
70.685412,1591,4944,8831.69,381.62,136,79,628566.44,6332.64,97,ANOMALY
281.481178,160,75,1338.41,128.83,17,25,41034.17,56.62,6,BENIGN
21.421871,36398,89,920.53,416.47,6,80,4317375.44,48419.4,219,DoS
2.822413,8,0,71.56,15.19,6,61248,2350.51,40.25,629,PortScan
114.08913,123,203,657.22,47.88,6,587,15873.46,6.52,5,BENIGN
108.757818,126,170,354.29,113.64,6,80,4579.0,91.17,2,BENIGN
23.896561,27619,61,1230.5,204.28,6,443,9661739.97,11083.92,252,DoS
14.489144,66425,54,469.48,86.43,1,443,1745670.68,45907.97,131,DoS
128.745635,3185,1506,145.96,5.17,6,3389,14889.59,121.5,206,BruteForce
17.299066,214,83,780.85,51.15,17,587,45968.48,42.95,14,BENIGN
288.503669,347,185,337.32,184.27,6,995,38132.51,81.37,3,BENIGN
130.674605,64,158,585.63,160.85,17,25,17027.09,54.91,1,BENIGN
16.327774,275,122,1031.51,95.57,17,995,30998.3,48.55,7,BENIGN
225.061462,308,158,357.04,65.46,17,8443,10879.97,96.76,11,BENIGN
3.066146,1,3,97.73,10.71,6,35710,2239.17,7.05,2459,PortScan
12.74025,466,91,412.02,136.03,17,995,36934.6,85.84,14,BENIGN
3.001657,8,1,91.33,8.37,6,11820,3245.84,4.35,3927,PortScan
14.766031,365971,29,531.88,234.22,6,8080,17330217.11,174581.69,818,DDoS
0.422238,7,2,80.82,5.48,6,64069,3535.95,27.23,3842,PortScan
43.023591,463,21,807.96,152.12,17,853,42910.95,67.03,3,BENIGN
92.574098,23,270,1399.72,110.24,6,143,41099.91,11.04,3,BENIGN
188.637326,982,1842,325.77,32.03,6,22,14294.81,143.8,220,BruteForce
4.849125,5,2,95.36,15.24,6,29064,1648.64,24.87,3442,PortScan
75.396889,11,12,465.56,35.91,17,53,40278.2,19.39,10,BENIGN
2.181794,6,1,56.61,11.16,6,27303,4468.09,20.0,1769,PortScan
258.884397,95,48,1287.78,17.78,6,8080,37059.11,49.02,10,BENIGN
202.15404,414,252,321.91,63.46,6,80,21514.56,8.41,12,BENIGN
72.706166,292,78,789.05,156.06,6,587,23366.04,79.4,8,BENIGN
250.415068,486,291,128.84,93.2,17,443,5118.08,39.93,3,BENIGN
51.661856,24548,17,541.36,191.99,6,8443,2390440.66,20807.84,226,DoS
289.916015,195,222,1306.24,124.15,17,8443,42424.26,68.83,19,BENIGN
61.237712,260,212,520.7,185.68,6,110,8678.44,55.19,13,BENIGN
95.899266,268,94,803.98,29.45,17,443,899.81,96.4,13,BENIGN
4.303478,2,4,63.65,17.02,6,56471,2912.79,38.55,3091,PortScan
19.690947,473364,4,339.65,603.46,6,443,15829739.7,44350.01,838,DDoS
201.256581,421,259,962.19,39.42,6,8443,11366.9,62.05,5,BENIGN
119.463561,355036,47,426.63,409.98,17,80,6952479.94,44689.3,388,DDoS
295.755294,113,163,94.17,16.54,6,53,15160.29,4.7,9,BENIGN
161.970568,447,248,621.13,167.62,6,443,37596.02,94.19,16,BENIGN
4.065501,6,3,77.71,4.3,6,19557,4647.72,11.04,1154,PortScan
221.82527,270,225,620.05,63.73,6,8443,45934.23,5.65,4,BENIGN
293.008674,469,102,1215.44,92.56,17,443,37069.38,54.71,2,BENIGN
227.101478,269,259,702.41,151.05,6,995,11596.29,29.64,1,BENIGN
51.237996,227,277,638.38,20.9,6,587,33734.49,2.65,6,BENIGN
238.902409,141,63,653.81,105.88,6,110,6639.83,79.94,15,BENIGN
184.188229,5288,2608,3798.21,501.95,6,380,359719.93,5361.56,461,ANOMALY
519.976097,4673,1053,290.19,39.06,6,22,2122.85,173.28,602,BruteForce
128.63064,85,200,1324.45,48.76,17,53,3204.03,82.45,16,BENIGN
2.563564,1,1,90.37,13.02,6,55502,654.07,15.6,518,PortScan
142.016283,16,253,302.64,73.22,17,53,456.39,46.22,9,BENIGN
54.570012,462,14,1083.09,196.91,6,110,6319.91,96.18,14,BENIGN
0.922323,5,0,41.31,15.49,6,35295,2077.9,46.86,2694,PortScan
235.266949,170,145,1158.07,179.73,6,80,49335.71,25.84,6,BENIGN
272.750756,80,223,947.24,186.11,17,25,2620.32,55.18,5,BENIGN
43.701477,27,202,1431.28,166.49,17,8080,41047.53,39.83,8,BENIGN
47.201728,136,241,797.02,59.17,6,443,15230.67,96.69,6,BENIGN
20.15921,98228,86,1204.45,331.35,1,443,1698332.09,48076.57,325,DoS
3.941216,2,3,84.92,4.26,6,8950,2695.72,27.13,3959,PortScan
293.259512,206,162,779.61,124.62,6,8080,5277.44,30.25,10,BENIGN
4.951436,2,0,91.11,16.34,6,21121,1741.33,22.16,2447,PortScan
2.421381,3,2,60.52,16.2,6,10673,3755.49,12.56,2350,PortScan
56.437246,112,150,1277.13,25.12,17,993,7058.57,57.35,12,BENIGN
275.564817,1602,1839,364.0,22.49,6,22,9429.06,81.92,812,BruteForce
73.954595,264,183,1439.89,57.05,6,8443,41888.73,32.98,12,BENIGN
9.721953,85685,21,447.08,103.79,6,8443,8235348.93,7809.48,184,DoS
196.223597,4373,859,223.79,48.87,6,21,15697.62,106.89,207,BruteForce
295.01889,205,256,610.96,104.25,6,443,29847.52,74.22,2,BENIGN
420.826842,1102,4422,7597.44,460.33,1,515,133778.23,9533.07,67,ANOMALY
34.557046,8880,4753,5589.71,544.8,132,600,238751.85,2135.44,325,ANOMALY
436.222717,4076,1804,303.65,11.27,6,21,19540.9,191.16,358,BruteForce
133.87429,366,172,1093.05,78.15,6,143,38908.62,85.97,14,BENIGN
0.063969,6,0,50.97,4.65,6,35586,59.04,21.05,4766,PortScan
260.003628,31,111,1229.5,65.84,6,110,45496.21,85.33,13,BENIGN
13.587145,58836,11,827.2,256.08,6,443,5725859.3,14458.63,308,DoS
78.951923,227,15,1101.1,43.09,6,8443,25985.52,6.07,11,BENIGN
135.331179,75,74,325.01,105.79,6,443,22363.9,55.84,7,BENIGN
278.395974,404,95,955.91,67.34,17,8443,5786.9,64.75,8,BENIGN
34.683469,63515,32,722.21,287.92,6,443,944156.58,43443.0,292,DoS
88.503874,147,83,255.59,141.41,17,80,5250.51,58.92,2,BENIGN
52.639941,93509,12,734.99,98.02,6,80,1377953.33,37372.64,238,DoS
54.414443,3485,542,119.72,16.59,6,21,18038.54,31.04,552,BruteForce
282.951852,235,57,1263.02,144.97,6,143,46624.17,85.96,19,BENIGN
131.590588,391,7,1197.14,124.55,6,853,34864.78,72.81,7,BENIGN
487.222211,3118,4162,606.19,821.84,17,123,647342.17,1283.51,159,ANOMALY
30.983665,237320,24,1143.58,511.86,6,443,41406320.42,141792.32,1159,DDoS
247.68556,274,262,729.76,159.01,17,443,15651.48,53.01,17,BENIGN
102.131059,186,222,1044.09,135.82,17,995,2949.01,34.96,15,BENIGN
327.789435,9473,3728,5387.19,869.7,136,888,983064.7,4939.8,322,ANOMALY
201.558743,175,94,415.32,90.05,17,993,17661.3,45.17,7,BENIGN
58.555452,30,204,1372.37,165.9,17,8443,25749.77,60.97,18,BENIGN
103.376142,274,275,1045.92,153.09,17,8443,9492.79,19.24,7,BENIGN
35.309127,70351,92,89.13,72.05,6,443,9983355.69,27526.77,298,DoS
361.844434,4411,1675,276.3,16.72,6,22,11824.74,149.63,488,BruteForce
268.041009,51,168,471.53,141.83,6,143,42944.15,96.31,10,BENIGN
154.337773,162,186,535.83,124.43,6,53,39094.96,70.62,2,BENIGN
3.467213,28027,23,474.89,338.2,6,80,426818.17,47742.9,154,DoS
83.335123,4142,1355,1975.21,621.23,136,845,211714.45,1442.41,35,ANOMALY
292.849721,493,20,1146.34,58.14,17,143,17603.8,83.44,19,BENIGN
273.578241,334,79,483.67,66.02,6,25,41668.41,46.32,12,BENIGN
80.439984,35,165,212.59,134.75,17,25,11232.01,55.02,4,BENIGN
57.878151,342,5,737.57,23.5,17,8443,7279.01,11.36,19,BENIGN
238.877935,137,26,713.6,149.39,17,8443,8425.74,92.45,18,BENIGN
177.096875,7849,1558,2079.95,218.3,132,39,102768.33,1721.98,273,ANOMALY
267.401192,168,247,1259.31,198.41,6,8443,441.35,47.23,1,BENIGN
295.694619,368,6,217.69,158.33,17,8443,31568.7,43.58,12,BENIGN
1.552544,1,1,96.17,18.82,6,13101,1204.27,31.58,4567,PortScan
21.118099,18,66,1373.93,130.3,17,853,35997.47,3.78,4,BENIGN
188.399251,450,176,1353.74,187.73,17,443,29842.58,11.64,13,BENIGN
34.817844,32673,19,1241.06,499.71,6,8443,4195689.72,34265.48,101,DoS
274.82849,309,102,1205.78,35.79,17,143,3181.94,73.7,3,BENIGN
30.946344,213,33,1235.71,81.88,6,587,20031.67,42.47,4,BENIGN
25.028041,18548,43,261.79,74.46,6,443,660593.02,6898.53,96,DoS
111.487229,173913,12,1274.47,412.12,17,8443,49194884.17,75357.23,1385,DDoS
3.186873,7,2,99.77,9.49,6,63029,1730.4,20.12,3357,PortScan
244.269035,493,15,968.71,89.3,6,110,1537.18,64.73,18,BENIGN
104.234101,390,34,790.68,40.88,17,8443,35896.9,66.77,11,BENIGN
228.946003,337,215,76.38,13.79,6,8080,25948.97,1.74,7,BENIGN
224.179529,298,233,1115.47,54.27,17,587,8976.41,35.82,10,BENIGN
380.537974,3112,1762,266.25,16.62,6,22,1068.81,110.54,964,BruteForce
146.882158,251,121,964.09,78.16,17,587,22131.05,13.94,2,BENIGN
550.886042,2705,99,280.45,37.34,6,3389,14526.36,125.66,884,BruteForce
283.722395,3357,119,432.69,25.84,6,21,10894.58,128.15,377,BruteForce
53.930195,96335,49,1399.39,256.42,6,8080,602945.64,23946.73,458,DoS
278.04903,60,190,665.57,108.28,6,110,42772.75,36.52,17,BENIGN
214.754633,219,107,504.05,192.82,17,143,35906.31,77.91,18,BENIGN
31.036807,306,134,99.43,87.31,6,853,36657.37,68.79,14,BENIGN
101.55423,52599,14,654.38,264.03,6,443,5630017.96,141969.05,954,DDoS
102.213557,224,170,1296.29,87.51,17,587,39525.15,62.01,1,BENIGN
37.359973,355,298,1169.33,164.08,6,587,7051.19,52.5,12,BENIGN
145.679302,438,21,1367.55,26.61,17,995,40704.14,22.49,14,BENIGN
4.025791,5,0,96.45,3.66,6,37826,2692.53,29.21,4177,PortScan
120.497743,124,224,834.37,105.5,6,110,28386.24,93.29,7,BENIGN
180.208218,67,184,842.33,97.32,6,853,33399.86,13.43,6,BENIGN
200.831285,2884,1586,168.95,44.26,6,22,12351.68,21.34,390,BruteForce
31.150091,97516,97,964.13,163.94,1,8080,6260799.49,46786.59,118,DoS
137.032107,255,165,254.23,113.91,6,443,13107.69,30.39,10,BENIGN
51.383602,15591,95,1161.92,85.58,6,443,257610.65,31192.97,237,DoS
107.464122,24,296,202.78,62.09,6,587,43696.53,13.55,7,BENIGN
125.947315,462,64,479.2,95.74,6,25,42673.47,58.55,1,BENIGN
244.572892,410,283,801.41,190.55,6,8443,29261.36,79.89,13,BENIGN
4.027526,1,1,75.27,18.69,6,9747,1199.3,39.9,1112,PortScan
158.800858,418,200,1468.88,156.9,6,587,8609.85,45.29,17,BENIGN
